Customer Name,Customer Name (Orders$1),Customer Segment,Customer Segment (Orders$1),Order Date,Order Date (Orders$1),Order ID,Order ID (Orders$1),Order Priority,Order Priority (Orders$1),Product Category,Product Category (Orders$1),Product Container,Product Container (Orders$1),Product Name,Product Name (Orders$1),Product Sub-Category,Product Sub-Category (Orders$1),Province,Province (Orders$1),Region,Region (Orders$1),Row ID,Row ID (Orders$1),Ship Date,Ship Date (Orders$1),Ship Mode,Ship Mode (Orders$1),Antecedent All Order IDs,Co-occurance Order IDs,Consequent All Order IDs,Discount,Discount (Orders$1),Donut,Number of Records,One,Order Quantity,Order Quantity (Orders$1),Product Base Margin,Product Base Margin (Orders$1),Profit,Profit (Orders$1),Sales,Sales (Orders$1),Shipping Cost,Shipping Cost (Orders$1),Unit Price,Unit Price (Orders$1)
Sonia Sunley,Sonia Sunley,Corporate,Corporate,3/15/2011 12:00:00 AM,3/15/2011 12:00:00 AM,24070,24070,High,High,Furniture,Office Supplies,Large Box,Small Box,Hon Olson Stacker Stools,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Chairs & Chairmats,Binders and Binder Accessories,British Columbia,British Columbia,West,West,3369,3368,3/16/2011 12:00:00 AM,3/16/2011 12:00:00 AM,Regular Air,Regular Air,,,24070,0.1,0.1,0,1,1,3,36,0.57,0.38,-164.59,-98.3135,431.29,170.42,24.49,4.97,140.81,4.91
Sonia Sunley,Sonia Sunley,Corporate,Corporate,3/15/2011 12:00:00 AM,3/15/2011 12:00:00 AM,24070,24070,High,High,Office Supplies,Office Supplies,Small Box,Wrap Bag,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Newell 314,Binders and Binder Accessories,Pens & Art Supplies,British Columbia,British Columbia,West,West,3368,3370,3/16/2011 12:00:00 AM,3/16/2011 12:00:00 AM,Regular Air,Express Air,,,,0.1,0,0,1,1,36,48,0.38,0.6,-98.3135,88.8,170.42,294.26,4.97,0.7,4.91,5.58
Sonia Sunley,Sonia Sunley,Corporate,Corporate,3/15/2011 12:00:00 AM,3/15/2011 12:00:00 AM,24070,24070,High,High,Office Supplies,Office Supplies,Wrap Bag,Small Box,Newell 314,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Pens & Art Supplies,Binders and Binder Accessories,British Columbia,British Columbia,West,West,3370,3368,3/16/2011 12:00:00 AM,3/16/2011 12:00:00 AM,Express Air,Regular Air,,,24070,0,0.1,0,1,1,48,36,0.6,0.38,88.8,-98.3135,294.26,170.42,0.7,4.97,5.58,4.91
Neil Knudson,Neil Knudson,Home Office,Home Office,3/15/2011 12:00:00 AM,3/15/2011 12:00:00 AM,55621,55621,Low,Low,Office Supplies,Furniture,Wrap Bag,Medium Box,Newell 336,SAFCO Folding Chair Trolley,Pens & Art Supplies,Chairs & Chairmats,Saskachewan,Saskachewan,Prarie,Prarie,7771,7770,3/22/2011 12:00:00 AM,3/17/2011 12:00:00 AM,Regular Air,Regular Air,,,,0.09,0.03,0,1,1,47,50,0.56,,27.76,1812.86,193.15,6356.68,0.94,12.65,4.28,128.24
Neil Knudson,Neil Knudson,Home Office,Home Office,3/15/2011 12:00:00 AM,3/15/2011 12:00:00 AM,55621,55621,Low,Low,Furniture,Office Supplies,Medium Box,Wrap Bag,SAFCO Folding Chair Trolley,Newell 336,Chairs & Chairmats,Pens & Art Supplies,Saskachewan,Saskachewan,Prarie,Prarie,7770,7771,3/17/2011 12:00:00 AM,3/22/2011 12:00:00 AM,Regular Air,Regular Air,,,,0.03,0.09,0,1,1,50,47,,0.56,1812.86,27.76,6356.68,193.15,12.65,0.94,128.24,4.28
Julia West,Julia West,Corporate,Corporate,3/17/2011 12:00:00 AM,3/17/2011 12:00:00 AM,15205,15205,Critical,Critical,Furniture,Furniture,Jumbo Drum,Wrap Bag,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Eldon Radial Chair Mat for Low to Medium Pile Carpets,Chairs & Chairmats,Office Furnishings,Northwest Territories,Northwest Territories,Northwest Territories,Northwest Territories,2129,2130,3/19/2011 12:00:00 AM,3/18/2011 12:00:00 AM,Delivery Truck,Regular Air,,,,0.02,0.02,0,1,1,18,42,0.55,0.65,678.26,155.72,4605.36,1753.51,43.32,9.2,243.98,39.98
Peter McVee,Peter McVee,Small Business,Small Business,3/17/2011 12:00:00 AM,3/17/2011 12:00:00 AM,775,775,Critical,Critical,Office Supplies,Office Supplies,Wrap Bag,Wrap Bag,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",Bagged Rubber Bands,Pens & Art Supplies,Rubber Bands,Nova Scotia,Nova Scotia,Atlantic,Atlantic,122,121,3/19/2011 12:00:00 AM,3/18/2011 12:00:00 AM,Regular Air,Regular Air,,,,0.1,0.1,0,1,1,8,35,0.44,0.81,-1.25,-19.17,31.87,43.57,1.2,0.7,4.26,1.26
Julia West,Julia West,Corporate,Corporate,3/17/2011 12:00:00 AM,3/17/2011 12:00:00 AM,15205,15205,Critical,Critical,Furniture,Furniture,Wrap Bag,Jumbo Drum,Eldon Radial Chair Mat for Low to Medium Pile Carpets,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Office Furnishings,Chairs & Chairmats,Northwest Territories,Northwest Territories,Northwest Territories,Northwest Territories,2130,2129,3/18/2011 12:00:00 AM,3/19/2011 12:00:00 AM,Regular Air,Delivery Truck,,,,0.02,0.02,0,1,1,42,18,0.65,0.55,155.72,678.26,1753.51,4605.36,9.2,43.32,39.98,243.98
Peter McVee,Peter McVee,Small Business,Small Business,3/17/2011 12:00:00 AM,3/17/2011 12:00:00 AM,775,775,Critical,Critical,Office Supplies,Office Supplies,Wrap Bag,Wrap Bag,Bagged Rubber Bands,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",Rubber Bands,Pens & Art Supplies,Nova Scotia,Nova Scotia,Atlantic,Atlantic,121,122,3/18/2011 12:00:00 AM,3/19/2011 12:00:00 AM,Regular Air,Regular Air,,,,0.1,0.1,0,1,1,35,8,0.81,0.44,-19.17,-1.25,43.57,31.87,0.7,1.2,1.26,4.26
Patrick Jones,Patrick Jones,Home Office,Home Office,3/18/2011 12:00:00 AM,3/18/2011 12:00:00 AM,3588,3588,Not Specified,Not Specified,Office Supplies,Technology,Small Box,Jumbo Drum,Staples 4 Outlet Surge Protector,Lexmark Z54se Color Inkjet Printer,Appliances,Office Machines,New Brunswick,New Brunswick,Atlantic,Atlantic,525,528,3/19/2011 12:00:00 AM,3/18/2011 12:00:00 AM,Regular Air,Delivery Truck,3588,,,0.03,0.1,0,1,1,42,18,0.58,0.36,-1.16,326.56,374.38,1531.93,3.5,14,8.67,90.97
Patrick Jones,Patrick Jones,Home Office,Home Office,3/18/2011 12:00:00 AM,3/18/2011 12:00:00 AM,3588,3588,Not Specified,Not Specified,Furniture,Technology,Small Pack,Jumbo Drum,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Lexmark Z54se Color Inkjet Printer,Office Furnishings,Office Machines,New Brunswick,New Brunswick,Atlantic,Atlantic,527,528,3/20/2011 12:00:00 AM,3/18/2011 12:00:00 AM,Regular Air,Delivery Truck,,,,0.08,0.1,0,1,1,14,18,0.44,0.36,226.72,326.56,410.27,1531.93,3.92,14,30.93,90.97
Patrick Jones,Patrick Jones,Home Office,Home Office,3/18/2011 12:00:00 AM,3/18/2011 12:00:00 AM,3588,3588,Not Specified,Not Specified,Technology,Technology,Small Box,Jumbo Drum,Keytronic French Keyboard,Lexmark Z54se Color Inkjet Printer,Computer Peripherals,Office Machines,New Brunswick,New Brunswick,Atlantic,Atlantic,526,528,3/20/2011 12:00:00 AM,3/18/2011 12:00:00 AM,Regular Air,Delivery Truck,,,,0.01,0.1,0,1,1,21,18,0.79,0.36,-123.81,326.56,1557.42,1531.93,4,14,73.98,90.97
Patrick Jones,Patrick Jones,Home Office,Home Office,3/18/2011 12:00:00 AM,3/18/2011 12:00:00 AM,3588,3588,Not Specified,Not Specified,Technology,Office Supplies,Jumbo Drum,Small Box,Lexmark Z54se Color Inkjet Printer,Staples 4 Outlet Surge Protector,Office Machines,Appliances,New Brunswick,New Brunswick,Atlantic,Atlantic,528,525,3/18/2011 12:00:00 AM,3/19/2011 12:00:00 AM,Delivery Truck,Regular Air,,,,0.1,0.03,0,1,1,18,42,0.36,0.58,326.56,-1.16,1531.93,374.38,14,3.5,90.97,8.67
Patrick Jones,Patrick Jones,Home Office,Home Office,3/18/2011 12:00:00 AM,3/18/2011 12:00:00 AM,3588,3588,Not Specified,Not Specified,Furniture,Office Supplies,Small Pack,Small Box,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Staples 4 Outlet Surge Protector,Office Furnishings,Appliances,New Brunswick,New Brunswick,Atlantic,Atlantic,527,525,3/20/2011 12:00:00 AM,3/19/2011 12:00:00 AM,Regular Air,Regular Air,,,,0.08,0.03,0,1,1,14,42,0.44,0.58,226.72,-1.16,410.27,374.38,3.92,3.5,30.93,8.67
Patrick Jones,Patrick Jones,Home Office,Home Office,3/18/2011 12:00:00 AM,3/18/2011 12:00:00 AM,3588,3588,Not Specified,Not Specified,Technology,Office Supplies,Small Box,Small Box,Keytronic French Keyboard,Staples 4 Outlet Surge Protector,Computer Peripherals,Appliances,New Brunswick,New Brunswick,Atlantic,Atlantic,526,525,3/20/2011 12:00:00 AM,3/19/2011 12:00:00 AM,Regular Air,Regular Air,,,,0.01,0.03,0,1,1,21,42,0.79,0.58,-123.81,-1.16,1557.42,374.38,4,3.5,73.98,8.67
Greg Tran,Greg Tran,Home Office,Home Office,3/18/2011 12:00:00 AM,3/18/2011 12:00:00 AM,32546,32546,Critical,Critical,Office Supplies,Technology,Small Box,Small Pack,"Avery Flip-Chart Easel Binder, Black",Accessory23,Binders and Binder Accessories,Telephones and Communication,Quebec,Quebec,Quebec,Quebec,4572,4573,3/20/2011 12:00:00 AM,3/19/2011 12:00:00 AM,Regular Air,Regular Air,,,,0,0.1,0,1,1,6,47,0.38,0.36,-34.845,607.257,156.09,1294.023,15.1,1.25,22.38,35.99
Patrick Jones,Patrick Jones,Home Office,Home Office,3/18/2011 12:00:00 AM,3/18/2011 12:00:00 AM,3588,3588,Not Specified,Not Specified,Technology,Furniture,Jumbo Drum,Small Pack,Lexmark Z54se Color Inkjet Printer,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Office Machines,Office Furnishings,New Brunswick,New Brunswick,Atlantic,Atlantic,528,527,3/18/2011 12:00:00 AM,3/20/2011 12:00:00 AM,Delivery Truck,Regular Air,,,,0.1,0.08,0,1,1,18,14,0.36,0.44,326.56,226.72,1531.93,410.27,14,3.92,90.97,30.93
Patrick Jones,Patrick Jones,Home Office,Home Office,3/18/2011 12:00:00 AM,3/18/2011 12:00:00 AM,3588,3588,Not Specified,Not Specified,Technology,Technology,Jumbo Drum,Small Box,Lexmark Z54se Color Inkjet Printer,Keytronic French Keyboard,Office Machines,Computer Peripherals,New Brunswick,New Brunswick,Atlantic,Atlantic,528,526,3/18/2011 12:00:00 AM,3/20/2011 12:00:00 AM,Delivery Truck,Regular Air,,,,0.1,0.01,0,1,1,18,21,0.36,0.79,326.56,-123.81,1531.93,1557.42,14,4,90.97,73.98
Patrick Jones,Patrick Jones,Home Office,Home Office,3/18/2011 12:00:00 AM,3/18/2011 12:00:00 AM,3588,3588,Not Specified,Not Specified,Office Supplies,Furniture,Small Box,Small Pack,Staples 4 Outlet Surge Protector,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Appliances,Office Furnishings,New Brunswick,New Brunswick,Atlantic,Atlantic,525,527,3/19/2011 12:00:00 AM,3/20/2011 12:00:00 AM,Regular Air,Regular Air,3588,,,0.03,0.08,0,1,1,42,14,0.58,0.44,-1.16,226.72,374.38,410.27,3.5,3.92,8.67,30.93
Greg Tran,Greg Tran,Home Office,Home Office,3/18/2011 12:00:00 AM,3/18/2011 12:00:00 AM,32546,32546,Critical,Critical,Technology,Office Supplies,Small Pack,Small Box,Accessory23,"Avery Flip-Chart Easel Binder, Black",Telephones and Communication,Binders and Binder Accessories,Quebec,Quebec,Quebec,Quebec,4573,4572,3/19/2011 12:00:00 AM,3/20/2011 12:00:00 AM,Regular Air,Regular Air,,,32546,0.1,0,0,1,1,47,6,0.36,0.38,607.257,-34.845,1294.023,156.09,1.25,15.1,35.99,22.38
Patrick Jones,Patrick Jones,Home Office,Home Office,3/18/2011 12:00:00 AM,3/18/2011 12:00:00 AM,3588,3588,Not Specified,Not Specified,Office Supplies,Technology,Small Box,Small Box,Staples 4 Outlet Surge Protector,Keytronic French Keyboard,Appliances,Computer Peripherals,New Brunswick,New Brunswick,Atlantic,Atlantic,525,526,3/19/2011 12:00:00 AM,3/20/2011 12:00:00 AM,Regular Air,Regular Air,3588,,,0.03,0.01,0,1,1,42,21,0.58,0.79,-1.16,-123.81,374.38,1557.42,3.5,4,8.67,73.98
Patrick Jones,Patrick Jones,Home Office,Home Office,3/18/2011 12:00:00 AM,3/18/2011 12:00:00 AM,3588,3588,Not Specified,Not Specified,Technology,Furniture,Small Box,Small Pack,Keytronic French Keyboard,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Computer Peripherals,Office Furnishings,New Brunswick,New Brunswick,Atlantic,Atlantic,526,527,3/20/2011 12:00:00 AM,3/20/2011 12:00:00 AM,Regular Air,Regular Air,,,,0.01,0.08,0,1,1,21,14,0.79,0.44,-123.81,226.72,1557.42,410.27,4,3.92,73.98,30.93
Patrick Jones,Patrick Jones,Home Office,Home Office,3/18/2011 12:00:00 AM,3/18/2011 12:00:00 AM,3588,3588,Not Specified,Not Specified,Furniture,Technology,Small Pack,Small Box,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Keytronic French Keyboard,Office Furnishings,Computer Peripherals,New Brunswick,New Brunswick,Atlantic,Atlantic,527,526,3/20/2011 12:00:00 AM,3/20/2011 12:00:00 AM,Regular Air,Regular Air,,,,0.08,0.01,0,1,1,14,21,0.44,0.79,226.72,-123.81,410.27,1557.42,3.92,4,30.93,73.98
Meg O'Connel,Meg O'Connel,Corporate,Corporate,3/18/2011 12:00:00 AM,3/18/2011 12:00:00 AM,51361,51361,Critical,Low,Furniture,Office Supplies,Jumbo Drum,Small Box,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Xerox 199,Tables,Paper,Ontario,Ontario,Ontario,Ontario,7199,7198,3/22/2011 12:00:00 AM,3/20/2011 12:00:00 AM,Delivery Truck,Express Air,,,,0,0.02,0,1,1,50,14,,0.4,-6474.654,-35.99,18056.68,76.06,60,5.68,349.45,4.28
Meg O'Connel,Meg O'Connel,Corporate,Corporate,3/18/2011 12:00:00 AM,3/18/2011 12:00:00 AM,51361,51361,Low,Critical,Office Supplies,Furniture,Small Box,Jumbo Drum,Xerox 199,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Paper,Tables,Ontario,Ontario,Ontario,Ontario,7198,7199,3/20/2011 12:00:00 AM,3/22/2011 12:00:00 AM,Express Air,Delivery Truck,,,,0.02,0,0,1,1,14,50,0.4,,-35.99,-6474.654,76.06,18056.68,5.68,60,4.28,349.45
Eric Barreto,Eric Barreto,Consumer,Consumer,3/20/2011 12:00:00 AM,3/20/2011 12:00:00 AM,9062,9062,High,High,Furniture,Office Supplies,Small Pack,Wrap Bag,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Staples Vinyl Coated Paper Clips,Office Furnishings,Rubber Bands,Newfoundland,Nova Scotia,Atlantic,Atlantic,1245,1244,3/23/2011 12:00:00 AM,3/21/2011 12:00:00 AM,Regular Air,Regular Air,,,,0.06,0.06,0,1,1,19,32,0.35,0.39,1193.19,30.61,1825.42,119.2,8.99,0.99,99.23,3.93
Cindy Schnelling,Cindy Schnelling,Corporate,Corporate,3/20/2011 12:00:00 AM,3/20/2011 12:00:00 AM,28550,28550,Not Specified,Not Specified,Technology,Office Supplies,Jumbo Drum,Wrap Bag,Epson Stylus 1520 Color Inkjet Printer,"TOPS Voice Message Log Book, Flash Format",Office Machines,Paper,Saskachewan,Saskachewan,Prarie,Prarie,4001,4002,3/23/2011 12:00:00 AM,3/21/2011 12:00:00 AM,Delivery Truck,Regular Air,,,,0.09,0.1,0,1,1,44,1,0.37,0.36,8323.39,-6.6,21532.26,7.64,69.3,3.01,500.97,4.76
Eric Barreto,Eric Barreto,Consumer,Consumer,3/20/2011 12:00:00 AM,3/20/2011 12:00:00 AM,9062,9062,High,High,Office Supplies,Furniture,Wrap Bag,Small Pack,Staples Vinyl Coated Paper Clips,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Rubber Bands,Office Furnishings,Nova Scotia,Newfoundland,Atlantic,Atlantic,1244,1245,3/21/2011 12:00:00 AM,3/23/2011 12:00:00 AM,Regular Air,Regular Air,,,,0.06,0.06,0,1,1,32,19,0.39,0.35,30.61,1193.19,119.2,1825.42,0.99,8.99,3.93,99.23
Cindy Schnelling,Cindy Schnelling,Corporate,Corporate,3/20/2011 12:00:00 AM,3/20/2011 12:00:00 AM,28550,28550,Not Specified,Not Specified,Office Supplies,Technology,Wrap Bag,Jumbo Drum,"TOPS Voice Message Log Book, Flash Format",Epson Stylus 1520 Color Inkjet Printer,Paper,Office Machines,Saskachewan,Saskachewan,Prarie,Prarie,4002,4001,3/21/2011 12:00:00 AM,3/23/2011 12:00:00 AM,Regular Air,Delivery Truck,,,,0.1,0.09,0,1,1,1,44,0.36,0.37,-6.6,8323.39,7.64,21532.26,3.01,69.3,4.76,500.97
Chuck Clark,Chuck Clark,Corporate,Corporate,3/21/2011 12:00:00 AM,3/21/2011 12:00:00 AM,58884,58884,Low,Low,Office Supplies,Furniture,Small Box,Jumbo Drum,Avery 474,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Labels,Tables,Nova Scotia,Nova Scotia,Atlantic,Atlantic,8238,8239,3/26/2011 12:00:00 AM,3/26/2011 12:00:00 AM,Regular Air,Delivery Truck,,,,0.03,0.1,0,1,1,29,46,0.36,0.56,23.14,-1255.86,87.68,3732.25,0.99,60,2.88,85.29
Chuck Clark,Chuck Clark,Corporate,Corporate,3/21/2011 12:00:00 AM,3/21/2011 12:00:00 AM,58884,58884,Low,Low,Furniture,Office Supplies,Jumbo Drum,Small Box,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Avery 474,Tables,Labels,Nova Scotia,Nova Scotia,Atlantic,Atlantic,8239,8238,3/26/2011 12:00:00 AM,3/26/2011 12:00:00 AM,Delivery Truck,Regular Air,,,,0.1,0.03,0,1,1,46,29,0.56,0.36,-1255.86,23.14,3732.25,87.68,60,0.99,85.29,2.88
Joseph Airdo,Joseph Airdo,Consumer,Consumer,3/22/2011 12:00:00 AM,3/22/2011 12:00:00 AM,8580,8580,High,High,Office Supplies,Office Supplies,Small Box,Small Box,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,"Peel & Seel® Recycled Catalog Envelopes, Brown",Appliances,Envelopes,Manitoba,Manitoba,Prarie,Prarie,1176,1175,3/23/2011 12:00:00 AM,3/22/2011 12:00:00 AM,Regular Air,Regular Air,8580,,,0,0,0,1,1,37,12,0.58,0.35,-215.57,-3.95,308.22,151.49,9.23,6.97,7.77,11.58
Joseph Airdo,Joseph Airdo,Consumer,Consumer,3/22/2011 12:00:00 AM,3/22/2011 12:00:00 AM,8580,8580,High,High,Office Supplies,Office Supplies,Small Box,Small Box,"Peel & Seel® Recycled Catalog Envelopes, Brown",Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Envelopes,Appliances,Manitoba,Manitoba,Prarie,Prarie,1175,1176,3/22/2011 12:00:00 AM,3/23/2011 12:00:00 AM,Regular Air,Regular Air,,,,0,0,0,1,1,12,37,0.35,0.58,-3.95,-215.57,151.49,308.22,6.97,9.23,11.58,7.77
Chad McGuire,Chad McGuire,Small Business,Small Business,3/23/2011 12:00:00 AM,3/23/2011 12:00:00 AM,55361,55361,Not Specified,Not Specified,Office Supplies,Furniture,Small Box,Small Box,Staples File Caddy,Regeneration Desk Collection,Storage & Organization,Office Furnishings,Quebec,Quebec,Quebec,Quebec,7727,7726,3/24/2011 12:00:00 AM,3/24/2011 12:00:00 AM,Regular Air,Express Air,,,,0.08,0.06,0,1,1,31,22,0.57,0.41,-116.66,-64.37,293.52,51.39,7.28,4.86,9.38,1.76
Chad McGuire,Chad McGuire,Small Business,Small Business,3/23/2011 12:00:00 AM,3/23/2011 12:00:00 AM,55361,55361,Not Specified,Not Specified,Furniture,Office Supplies,Small Box,Small Box,Regeneration Desk Collection,Staples File Caddy,Office Furnishings,Storage & Organization,Quebec,Quebec,Quebec,Quebec,7726,7727,3/24/2011 12:00:00 AM,3/24/2011 12:00:00 AM,Express Air,Regular Air,,,,0.06,0.08,0,1,1,22,31,0.41,0.57,-64.37,-116.66,51.39,293.52,4.86,7.28,1.76,9.38
Denny Blanton,Denny Blanton,Home Office,Home Office,3/24/2011 12:00:00 AM,3/24/2011 12:00:00 AM,30369,30369,Critical,Critical,Office Supplies,Office Supplies,Small Pack,Small Box,Acme® Elite Stainless Steel Scissors,Xerox 1961,"Scissors, Rulers and Trimmers",Paper,Ontario,Ontario,Ontario,Ontario,4266,4265,3/25/2011 12:00:00 AM,3/25/2011 12:00:00 AM,Regular Air,Regular Air,,,,0.03,0,0,1,1,21,13,0.59,0.38,-1.23,-55.77,174.22,76.81,2.64,7.54,8.34,4.98
Denny Blanton,Denny Blanton,Home Office,Home Office,3/24/2011 12:00:00 AM,3/24/2011 12:00:00 AM,30369,30369,Critical,Critical,Office Supplies,Office Supplies,Small Box,Small Pack,Xerox 1961,Acme® Elite Stainless Steel Scissors,Paper,"Scissors, Rulers and Trimmers",Ontario,Ontario,Ontario,Ontario,4265,4266,3/25/2011 12:00:00 AM,3/25/2011 12:00:00 AM,Regular Air,Regular Air,,,,0,0.03,0,1,1,13,21,0.38,0.59,-55.77,-1.23,76.81,174.22,7.54,2.64,4.98,8.34
Suzanne McNair,Suzanne McNair,Corporate,Corporate,3/25/2011 12:00:00 AM,3/25/2011 12:00:00 AM,55686,55686,Critical,Critical,Technology,Office Supplies,Small Box,Small Box,Logitech Access Keyboard,Xerox 19,Computer Peripherals,Paper,Saskachewan,Saskachewan,Prarie,Prarie,7783,7784,3/27/2011 12:00:00 AM,3/27/2011 12:00:00 AM,Regular Air,Express Air,,,,0.03,0.1,0,1,1,26,22,0.37,0.4,85.51,181.83,423.14,628.39,4,5.09,15.98,30.98
Suzanne McNair,Suzanne McNair,Corporate,Corporate,3/25/2011 12:00:00 AM,3/25/2011 12:00:00 AM,55686,55686,Critical,Critical,Office Supplies,Technology,Small Box,Small Box,Xerox 19,Logitech Access Keyboard,Paper,Computer Peripherals,Saskachewan,Saskachewan,Prarie,Prarie,7784,7783,3/27/2011 12:00:00 AM,3/27/2011 12:00:00 AM,Express Air,Regular Air,,,,0.1,0.03,0,1,1,22,26,0.4,0.37,181.83,85.51,628.39,423.14,5.09,4,30.98,15.98
Suzanne McNair,Suzanne McNair,Corporate,Corporate,3/25/2011 12:00:00 AM,3/25/2011 12:00:00 AM,55686,55686,Critical,Critical,Office Supplies,Office Supplies,Small Box,Small Box,Kensington 4 Outlet MasterPiece® Compact Power Control Center,Xerox 19,Appliances,Paper,Saskachewan,Saskachewan,Prarie,Prarie,7785,7784,3/28/2011 12:00:00 AM,3/27/2011 12:00:00 AM,Regular Air,Express Air,55686,,,0.03,0.1,0,1,1,2,22,0.57,0.4,-94.83,181.83,162.49,628.39,0.99,5.09,81.32,30.98
Suzanne McNair,Suzanne McNair,Corporate,Corporate,3/25/2011 12:00:00 AM,3/25/2011 12:00:00 AM,55686,55686,Critical,Critical,Office Supplies,Technology,Small Box,Small Box,Kensington 4 Outlet MasterPiece® Compact Power Control Center,Logitech Access Keyboard,Appliances,Computer Peripherals,Saskachewan,Saskachewan,Prarie,Prarie,7785,7783,3/28/2011 12:00:00 AM,3/27/2011 12:00:00 AM,Regular Air,Regular Air,55686,,,0.03,0.03,0,1,1,2,26,0.57,0.37,-94.83,85.51,162.49,423.14,0.99,4,81.32,15.98
Suzanne McNair,Suzanne McNair,Corporate,Corporate,3/25/2011 12:00:00 AM,3/25/2011 12:00:00 AM,55686,55686,Critical,Critical,Office Supplies,Office Supplies,Small Box,Small Box,Xerox 19,Kensington 4 Outlet MasterPiece® Compact Power Control Center,Paper,Appliances,Saskachewan,Saskachewan,Prarie,Prarie,7784,7785,3/27/2011 12:00:00 AM,3/28/2011 12:00:00 AM,Express Air,Regular Air,,,,0.1,0.03,0,1,1,22,2,0.4,0.57,181.83,-94.83,628.39,162.49,5.09,0.99,30.98,81.32
Suzanne McNair,Suzanne McNair,Corporate,Corporate,3/25/2011 12:00:00 AM,3/25/2011 12:00:00 AM,55686,55686,Critical,Critical,Technology,Office Supplies,Small Box,Small Box,Logitech Access Keyboard,Kensington 4 Outlet MasterPiece® Compact Power Control Center,Computer Peripherals,Appliances,Saskachewan,Saskachewan,Prarie,Prarie,7783,7785,3/27/2011 12:00:00 AM,3/28/2011 12:00:00 AM,Regular Air,Regular Air,,,,0.03,0.03,0,1,1,26,2,0.37,0.57,85.51,-94.83,423.14,162.49,4,0.99,15.98,81.32
Guy Armstrong,Guy Armstrong,Corporate,Corporate,3/26/2011 12:00:00 AM,3/26/2011 12:00:00 AM,50404,50404,High,High,Furniture,Office Supplies,Large Box,Small Box,"Lesro Round Back Collection Coffee Table, End Table","24 Capacity Maxi Data Binder Racks, Pearl",Tables,Storage & Organization,Manitoba,Manitoba,Prarie,Prarie,7064,7063,3/28/2011 12:00:00 AM,3/27/2011 12:00:00 AM,Regular Air,Regular Air,,,,0.04,0.05,0,1,1,10,18,0.72,0.6,-367.002,905.57,1961.68,3780.43,69,9.99,182.55,210.55
Charles McCrossin,Charles McCrossin,Corporate,Corporate,3/26/2011 12:00:00 AM,3/26/2011 12:00:00 AM,30658,30658,Medium,Medium,Office Supplies,Technology,Large Box,Large Box,"SAFCO Commercial Wire Shelving, Black",Sharp AL-1530CS Digital Copier,Storage & Organization,Copiers and Fax,Northwest Territories,Northwest Territories,Northwest Territories,Northwest Territories,4306,4305,3/28/2011 12:00:00 AM,3/27/2011 12:00:00 AM,Regular Air,Regular Air,,,,0.05,0.08,0,1,1,44,35,,0.36,-942.5,6907.613,6040.22,17387.65,35,24.49,138.14,499.99
Guy Armstrong,Guy Armstrong,Corporate,Corporate,3/26/2011 12:00:00 AM,3/26/2011 12:00:00 AM,50404,50404,High,High,Office Supplies,Furniture,Small Box,Large Box,"24 Capacity Maxi Data Binder Racks, Pearl","Lesro Round Back Collection Coffee Table, End Table",Storage & Organization,Tables,Manitoba,Manitoba,Prarie,Prarie,7063,7064,3/27/2011 12:00:00 AM,3/28/2011 12:00:00 AM,Regular Air,Regular Air,,,,0.05,0.04,0,1,1,18,10,0.6,0.72,905.57,-367.002,3780.43,1961.68,9.99,69,210.55,182.55
Charles McCrossin,Charles McCrossin,Corporate,Corporate,3/26/2011 12:00:00 AM,3/26/2011 12:00:00 AM,30658,30658,Medium,Medium,Technology,Office Supplies,Large Box,Large Box,Sharp AL-1530CS Digital Copier,"SAFCO Commercial Wire Shelving, Black",Copiers and Fax,Storage & Organization,Northwest Territories,Northwest Territories,Northwest Territories,Northwest Territories,4305,4306,3/27/2011 12:00:00 AM,3/28/2011 12:00:00 AM,Regular Air,Regular Air,,,,0.08,0.05,0,1,1,35,44,0.36,,6907.613,-942.5,17387.65,6040.22,24.49,35,499.99,138.14
